"2016-09-07","United_States-Alabama","state","zika_reported_travel","US0001",NA,NA,24,"cases"
"2016-09-07","United_States-Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-American_Samoa","territory","zika_reported_local","US0002",NA,NA,47,"cases"
"2016-09-07","United_States-American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"2016-09-07","United_States-Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Arizona","state","zika_reported_travel","US0001",NA,NA,22,"cases"
"2016-09-07","United_States-Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Arkansas","state","zika_reported_travel","US0001",NA,NA,9,"cases"
"2016-09-07","United_States-California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-California","state","zika_reported_travel","US0001",NA,NA,210,"cases"
"2016-09-07","United_States-Colorado","state","zika_reported_travel","US0001",NA,NA,27,"cases"
"2016-09-07","United_States-Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Connecticut","state","zika_reported_travel","US0001",NA,NA,58,"cases"
"2016-09-07","United_States-Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Delaware","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"2016-09-07","United_States-District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"2016-09-07","United_States-Florida","state","zika_reported_travel","US0001",NA,NA,571,"cases"
"2016-09-07","United_States-Florida","state","zika_reported_local","US0002",NA,NA,43,"cases"
"2016-09-07","United_States-Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Georgia","state","zika_reported_travel","US0001",NA,NA,75,"cases"
"2016-09-07","United_States-Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Hawaii","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"2016-09-07","United_States-Idaho","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Idaho","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"2016-09-07","United_States-Illinois","state","zika_reported_travel","US0001",NA,NA,51,"cases"
"2016-09-07","United_States-Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Indiana","state","zika_reported_travel","US0001",NA,NA,32,"cases"
"2016-09-07","United_States-Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Iowa","state","zika_reported_travel","US0001",NA,NA,15,"cases"
"2016-09-07","United_States-Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Kansas","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"2016-09-07","United_States-Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Kentucky","state","zika_reported_travel","US0001",NA,NA,20,"cases"
"2016-09-07","United_States-Louisiana","state","zika_reported_travel","US0001",NA,NA,26,"cases"
"2016-09-07","United_States-Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Maine","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"2016-09-07","United_States-Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Maryland","state","zika_reported_travel","US0001",NA,NA,89,"cases"
"2016-09-07","United_States-Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Massachusetts","state","zika_reported_travel","US0001",NA,NA,67,"cases"
"2016-09-07","United_States-Michigan","state","zika_reported_travel","US0001",NA,NA,45,"cases"
"2016-09-07","United_States-Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Minnesota","state","zika_reported_travel","US0001",NA,NA,39,"cases"
"2016-09-07","United_States-Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Mississippi","state","zika_reported_travel","US0001",NA,NA,20,"cases"
"2016-09-07","United_States-Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Missouri","state","zika_reported_travel","US0001",NA,NA,26,"cases"
"2016-09-07","United_States-Montana","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"2016-09-07","United_States-Montana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Nebraska","state","zika_reported_travel","US0001",NA,NA,8,"cases"
"2016-09-07","United_States-Nebraska","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Nevada","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Nevada","state","zika_reported_travel","US0001",NA,NA,14,"cases"
"2016-09-07","United_States-New_Hampshire","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-New_Hampshire","state","zika_reported_travel","US0001",NA,NA,8,"cases"
"2016-09-07","United_States-New_Jersey","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-New_Jersey","state","zika_reported_travel","US0001",NA,NA,91,"cases"
"2016-09-07","United_States-New_Mexico","state","zika_reported_travel","US0001",NA,NA,4,"cases"
"2016-09-07","United_States-New_Mexico","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-New_York","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-New_York","state","zika_reported_travel","US0001",NA,NA,661,"cases"
"2016-09-07","United_States-North_Carolina","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-North_Carolina","state","zika_reported_travel","US0001",NA,NA,52,"cases"
"2016-09-07","United_States-North_Dakota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-North_Dakota","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"2016-09-07","United_States-Ohio","state","zika_reported_travel","US0001",NA,NA,36,"cases"
"2016-09-07","United_States-Ohio","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Oklahoma","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Oklahoma","state","zika_reported_travel","US0001",NA,NA,20,"cases"
"2016-09-07","United_States-Oregon","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Oregon","state","zika_reported_travel","US0001",NA,NA,19,"cases"
"2016-09-07","United_States-Pennsylvania","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Pennsylvania","state","zika_reported_travel","US0001",NA,NA,95,"cases"
"2016-09-07","United_States-Puerto_Rico","territory","zika_reported_local","US0002",NA,NA,15541,"cases"
"2016-09-07","United_States-Puerto_Rico","territory","zika_reported_travel","US0001",NA,NA,59,"cases"
"2016-09-07","United_States-Rhode_Island","state","zika_reported_travel","US0001",NA,NA,29,"cases"
"2016-09-07","United_States-Rhode_Island","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-South_Carolina","state","zika_reported_travel","US0001",NA,NA,31,"cases"
"2016-09-07","United_States-South_Carolina","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-South_Dakota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-South_Dakota","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"2016-09-07","United_States-Tennessee","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Tennessee","state","zika_reported_travel","US0001",NA,NA,38,"cases"
"2016-09-07","United_States-Texas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Texas","state","zika_reported_travel","US0001",NA,NA,161,"cases"
"2016-09-07","United_States-US_Virgin_Islands","territory","zika_reported_travel","US0001",NA,NA,1,"cases"
"2016-09-07","United_States-US_Virgin_Islands","territory","zika_reported_local","US0002",NA,NA,221,"cases"
"2016-09-07","United_States-Utah","state","zika_reported_travel","US0001",NA,NA,12,"cases"
"2016-09-07","United_States-Utah","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Vermont","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Vermont","state","zika_reported_travel","US0001",NA,NA,7,"cases"
"2016-09-07","United_States-Virginia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Virginia","state","zika_reported_travel","US0001",NA,NA,78,"cases"
"2016-09-07","United_States-Washington","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Washington","state","zika_reported_travel","US0001",NA,NA,28,"cases"
"2016-09-07","United_States-West_Virginia","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"2016-09-07","United_States-West_Virginia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Wisconsin","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-07","United_States-Wisconsin","state","zika_reported_travel","US0001",NA,NA,24,"cases"
"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-09-14","United_States-Alabama","state","zika_reported_travel","US0001",NA,NA,24,"cases"
"2016-09-14","United_States-Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-American_Samoa","territory","zika_reported_local","US0002",NA,NA,49,"cases"
"2016-09-14","United_States-American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"2016-09-14","United_States-Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Arizona","state","zika_reported_travel","US0001",NA,NA,29,"cases"
"2016-09-14","United_States-Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Arkansas","state","zika_reported_travel","US0001",NA,NA,10,"cases"
"2016-09-14","United_States-California","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-California","state","zika_reported_travel","US0001",NA,NA,224,"cases"
"2016-09-14","United_States-Colorado","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Colorado","state","zika_reported_travel","US0001",NA,NA,32,"cases"
"2016-09-14","United_States-Connecticut","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Connecticut","state","zika_reported_travel","US0001",NA,NA,58,"cases"
"2016-09-14","United_States-Delaware","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Delaware","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"2016-09-14","United_States-District_of_Columbia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-District_of_Columbia","state","zika_reported_travel","US0001",NA,NA,17,"cases"
"2016-09-14","United_States-Florida","state","zika_reported_local","US0002",NA,NA,43,"cases"
"2016-09-14","United_States-Florida","state","zika_reported_travel","US0001",NA,NA,596,"cases"
"2016-09-14","United_States-Georgia","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Georgia","state","zika_reported_travel","US0001",NA,NA,78,"cases"
"2016-09-14","United_States-Hawaii","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Hawaii","state","zika_reported_travel","US0001",NA,NA,12,"cases"
"2016-09-14","United_States-Idaho","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Idaho","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"2016-09-14","United_States-Illinois","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Illinois","state","zika_reported_travel","US0001",NA,NA,58,"cases"
"2016-09-14","United_States-Indiana","state","zika_reported_travel","US0001",NA,NA,32,"cases"
"2016-09-14","United_States-Indiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Iowa","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Iowa","state","zika_reported_travel","US0001",NA,NA,16,"cases"
"2016-09-14","United_States-Kansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Kansas","state","zika_reported_travel","US0001",NA,NA,13,"cases"
"2016-09-14","United_States-Kentucky","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Kentucky","state","zika_reported_travel","US0001",NA,NA,23,"cases"
"2016-09-14","United_States-Louisiana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Louisiana","state","zika_reported_travel","US0001",NA,NA,29,"cases"
"2016-09-14","United_States-Maine","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Maine","state","zika_reported_travel","US0001",NA,NA,11,"cases"
"2016-09-14","United_States-Maryland","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Maryland","state","zika_reported_travel","US0001",NA,NA,95,"cases"
"2016-09-14","United_States-Massachusetts","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Massachusetts","state","zika_reported_travel","US0001",NA,NA,67,"cases"
"2016-09-14","United_States-Michigan","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Michigan","state","zika_reported_travel","US0001",NA,NA,52,"cases"
"2016-09-14","United_States-Minnesota","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Minnesota","state","zika_reported_travel","US0001",NA,NA,47,"cases"
"2016-09-14","United_States-Mississippi","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Mississippi","state","zika_reported_travel","US0001",NA,NA,21,"cases"
"2016-09-14","United_States-Missouri","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Missouri","state","zika_reported_travel","US0001",NA,NA,26,"cases"
"2016-09-14","United_States-Montana","state","zika_reported_local","US0002",NA,NA,0,"cases"
"2016-09-14","United_States-Montana","state","zika_reported_travel","US0001",NA,NA,7,"cases"
